STATE__,BGN_DATE,BGN_TIME,TIME_ZONE,COUNTY,COUNTYNAME,STATE,EVTYPE,BGN_RANGE,BGN_AZI,BGN_LOCATI,END_DATE,END_TIME,COUNTY_END,COUNTYENDN,END_RANGE,END_AZI,END_LOCATI,LENGTH,WIDTH,F,MAG,FATALITIES,INJURIES,PROPDMG,PROPDMGEXP,CROPDMG,CROPDMGEXP,WFO,STATEOFFIC,ZONENAMES,LATITUDE,LONGITUDE,LATITUDE_E,LONGITUDE_,REMARKS,REFNUM
1,11/21/1967 0:00:00,2115,CST,89,MADISON,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3442,8635,0,0,,632
1,11/22/1967 0:00:00,1600,CST,15,CALHOUN,AL,TORNADO,0,,,,,0,,0,,,3.8,33,2,0,0,2,250,K,0,,,,,3339,8555,3341,8552,,633
1,11/24/1967 0:00:00,1305,CST,89,MADISON,AL,TORNADO,0,,,,,0,,0,,,6.6,83,2,0,0,7,250,K,0,,,,,3443,8635,3440,8629,,634
1,11/24/1967 0:00:00,1919,CST,113,RUSSELL,AL,HAIL,0,,,,,0,,0,,,0,0,,275,0,0,0,,0,,,,,3223,8505,0,0,,635
1,12/02/1967 00:00,1515,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3106,8811,0,0,,636
1,12/02/1967 00:00,1545,CST,99,MONROE,AL,TORNADO,0,,,,,0,,0,,,1,300,2,0,0,0,250,K,0,,,,,3126,8724,0,0,,637
1,12/02/1967 00:00,1550,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,65,0,0,0,,0,,,,,3335,8654,0,0,,638
1,12/02/1967 00:00,1655,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3047,8800,0,0,,639
1,12/10/1967 00:00,410,CST,3,BALDWIN,AL,TORNADO,0,,,,,0,,0,,,14.2,33,2,0,0,0,250,K,0,,,,,3018,8746,3020,8732,,640
1,12/10/1967 00:00,2330,CST,97,MOBILE,AL,HAIL,0,,,,,0,,0,,,0,0,,125,0,0,0,,0,,,,,3042,8817,0,0,,641
1,12/14/1967 0:00:00,1935,CST,23,CHOCTAW,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3205,8811,0,0,,642
1,12/18/1967 0:00:00,325,CST,103,MORGAN,AL,TORNADO,0,,,,,0,,0,,,2.7,300,2,0,2,0,2.5,M,0,,,,,3433,8642,3435,8641,,643
1,12/18/1967 0:00:00,325,CST,89,MADISON,AL,TORNADO,0,,,,,0,,0,,,20.2,300,2,0,0,27,2.5,M,0,,,,,3435,8641,3450,8630,,644
1,12/18/1967 0:00:00,330,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3430,8635,0,0,,645
1,12/18/1967 0:00:00,625,CST,119,SUMTER,AL,TORNADO,0,,,,,0,,0,,,7.6,33,3,0,0,0,25,K,0,,,,,3226,8809,3230,8803,,646
1,12/19/1967 0:00:00,500,CST,73,JEFFERSON,AL,TORNADO,0,,,,,0,,0,,,2,33,2,0,0,0,25,K,0,,,,,3336,8648,0,0,,647
1,12/19/1967 0:00:00,500,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3335,8647,0,0,,648
1,12/21/1967 0:00:00,1930,CST,89,MADISON,AL,TORNADO,0,,,,,0,,0,,,12.6,33,1,0,0,1,250,K,0,,,,,3442,8640,3448,8629,,649
1,1/23/1968 0:00:00,1630,CST,45,DALE,AL,TORNADO,0,,,,,0,,0,,,11.8,200,1,0,0,0,250,K,0,,,,,3136,8542,3140,8531,,650
1,1/23/1968 0:00:00,1715,CST,45,DALE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3130,8541,0,0,,651
1,03/11/1968 00:00,930,CST,129,WASHINGTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3112,8817,0,0,,652
1,03/11/1968 00:00,2130,CST,77,LAUDERDALE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3453,8735,0,0,,653
1,03/11/1968 00:00,2215,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3435,8700,0,0,,654
1,03/11/1968 00:00,2217,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,60,0,0,0,,0,,,,,3442,8635,0,0,,655
1,03/11/1968 00:00,2240,CST,61,GENEVA,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3106,8600,0,0,,656
1,03/11/1968 00:00,2300,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,57,0,0,0,,0,,,,,3442,8635,0,0,,657
1,3/22/1968 0:00:00,1400,CST,5,BARBOUR,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3154,8530,0,0,,658
1,04/04/1968 00:00,1000,CST,33,COLBERT,AL,TORNADO,0,,,,,0,,0,,,14.4,33,1,0,0,0,250,K,0,,,,,3446,8739,3451,8725,,659
1,04/04/1968 00:00,1040,CST,59,FRANKLIN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3423,8805,0,0,,660
1,04/04/1968 00:00,1100,CST,127,WALKER,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8717,0,0,,661
1,04/04/1968 00:00,1200,CST,43,CULLMAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3405,8700,0,0,,662
1,04/04/1968 00:00,1300,CST,95,MARSHALL,AL,TORNADO,0,,,,,0,,0,,,4.1,33,2,0,0,0,250,K,0,,,,,3416,8612,3417,8608,,663
1,04/04/1968 00:00,1310,CST,63,GREENE,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3247,8754,0,0,,664
1,04/08/1968 00:00,1815,CST,101,MONTGOMERY,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3212,8605,0,0,,665
1,4/14/1968 0:00:00,1730,CST,95,MARSHALL,AL,HAIL,0,,,,,0,,0,,,0,0,,200,0,0,0,,0,,,,,3430,8624,0,0,,666
1,4/14/1968 0:00:00,1800,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3442,8635,0,0,,667
1,4/24/1968 0:00:00,1345,CST,99,MONROE,AL,HAIL,0,,,,,0,,0,,,0,0,,200,0,0,0,,0,,,,,3130,8717,0,0,,668
1,4/27/1968 0:00:00,1500,CST,67,HENRY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3130,8511,0,0,,669
1,4/27/1968 0:00:00,1500,CST,69,HOUSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,52,0,0,0,,0,,,,,3117,8524,0,0,,670
1,4/27/1968 0:00:00,1610,CST,69,HOUSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3117,8524,0,0,,671
1,05/11/1968 00:00,1755,CST,125,TUSCALOOSA,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3323,8717,0,0,,672
1,05/11/1968 00:00,1805,CST,127,WALKER,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8700,0,0,,673
1,05/11/1968 00:00,1907,CST,73,JEFFERSON,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3335,8647,0,0,,674
1,5/14/1968 0:00:00,1845,CST,33,COLBERT,AL,TORNADO,0,,,,,0,,0,,,2,33,1,0,0,0,0.25,K,0,,,,,3446,8743,0,0,,675
1,5/16/1968 0:00:00,300,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,55,0,0,0,,0,,,,,3447,8735,0,0,,676
1,5/16/1968 0:00:00,310,CST,77,LAUDERDALE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3453,8741,0,0,,677
1,5/16/1968 0:00:00,310,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3442,8741,0,0,,678
1,5/16/1968 0:00:00,330,CST,79,LAWRENCE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3430,8717,0,0,,679
1,5/16/1968 0:00:00,347,CST,133,WINSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3412,8735,0,0,,680
1,5/17/1968 0:00:00,320,CST,107,PICKENS,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3317,8754,0,0,,681
1,5/17/1968 0:00:00,438,CST,73,JEFFERSON,AL,HAIL,0,,,,,0,,0,,,0,0,,125,0,0,0,,0,,,,,3323,8700,0,0,,682
1,5/25/1968 0:00:00,1615,CST,19,CHEROKEE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3405,8541,0,0,,683
1,5/25/1968 0:00:00,1820,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3442,8635,0,0,,684
1,5/27/1968 0:00:00,1630,CST,53,ESCAMBIA,AL,TORNADO,0,,,,,0,,0,,,0,33,,0,0,0,2.5,K,0,,,,,3114,8728,0,0,,685
1,5/29/1968 0:00:00,1425,CST,33,COLBERT,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3447,8735,0,0,,686
1,5/29/1968 0:00:00,1555,CST,43,CULLMAN,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3412,8647,0,0,,687
1,5/29/1968 0:00:00,1555,CST,43,CULLMAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,52,0,0,0,,0,,,,,3412,8647,0,0,,688
1,5/29/1968 0:00:00,1620,CST,43,CULLMAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3412,8641,0,0,,689
1,5/29/1968 0:00:00,1730,CST,79,LAWRENCE,AL,TORNADO,0,,,,,0,,0,,,2,33,2,0,0,0,250,K,0,,,,,3429,8726,0,0,,690
1,06/11/1968 00:00,1700,CST,115,ST. CLAIR,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8617,0,0,,691
1,06/11/1968 00:00,1720,CST,39,COVINGTON,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3117,8630,0,0,,692
1,06/11/1968 00:00,1720,CST,39,COVINGTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3117,8630,0,0,,693
1,06/11/1968 00:00,1850,CST,37,COOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3305,8617,0,0,,694
1,06/11/1968 00:00,1900,CST,115,ST. CLAIR,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3330,8605,0,0,,695
1,06/12/1968 00:00,1200,CST,59,FRANKLIN,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3430,8741,0,0,,696
1,06/12/1968 00:00,1330,CST,0,,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3500,8635,0,0,,697
1,06/12/1968 00:00,1330,CST,0,,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3500,8635,0,0,,698
1,06/12/1968 00:00,1515,CST,9,BLOUNT,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3353,8647,0,0,,699
1,06/12/1968 00:00,1515,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8647,0,0,,700
1,06/12/1968 00:00,1515,CST,55,ETOWAH,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3400,8600,0,0,,701
1,6/16/1968 0:00:00,1815,CST,121,TALLADEGA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3330,8554,0,0,,702
1,6/17/1968 0:00:00,1730,CST,117,SHELBY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3317,8647,0,0,,703
1,6/19/1968 0:00:00,1442,CST,73,JEFFERSON,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3330,8700,0,0,,704
1,6/19/1968 0:00:00,1500,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3330,8700,0,0,,705
1,6/19/1968 0:00:00,1745,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3042,8800,0,0,,706
1,7/28/1968 0:00:00,1400,CST,75,LAMAR,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8805,0,0,,707
1,7/29/1968 0:00:00,1400,CST,19,CHEROKEE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3405,8541,0,0,,708
1,08/02/1968 00:00,1415,CST,93,MARION,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,55,0,0,0,,0,,,,,3405,8800,0,0,,709
1,08/08/1968 00:00,1413,CST,45,DALE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,52,0,0,0,,0,,,,,3117,8541,0,0,,710
1,8/19/1968 0:00:00,1400,CST,125,TUSCALOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3312,8735,0,0,,711
1,8/19/1968 0:00:00,1400,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3335,8647,0,0,,712
1,8/21/1968 0:00:00,1500,CST,45,DALE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3124,8541,0,0,,713
1,8/21/1968 0:00:00,1530,CST,69,HOUSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3117,8524,0,0,,714
1,8/22/1968 0:00:00,1722,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3042,8800,0,0,,715
1,8/22/1968 0:00:00,1800,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3330,8654,0,0,,716
1,8/23/1968 0:00:00,1930,CST,81,LEE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3235,8517,0,0,,717
1,8/24/1968 0:00:00,1300,CST,53,ESCAMBIA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3100,8730,0,0,,718
1,8/24/1968 0:00:00,1300,CST,35,CONECUH,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3124,8654,0,0,,719
1,8/24/1968 0:00:00,1300,CST,91,MARENGO,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3212,8747,0,0,,720
1,8/24/1968 0:00:00,1327,CST,101,MONTGOMERY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,53,0,0,0,,0,,,,,3217,8624,0,0,,721
1,8/24/1968 0:00:00,1430,CST,69,HOUSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3112,8517,0,0,,722
1,8/25/1968 0:00:00,1500,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3447,8735,0,0,,723
1,11/03/1968 00:00,1755,CST,97,MOBILE,AL,TORNADO,0,,,,,0,,0,,,12.2,400,3,0,0,14,250,K,0,,,,,3046,8807,3054,8759,,724
1,11/03/1968 00:00,1815,CST,3,BALDWIN,AL,TORNADO,0,,,,,0,,0,,,11.9,400,3,0,0,4,250,K,0,,,,,3054,8759,3053,8747,,725
1,11/03/1968 00:00,1914,CST,3,BALDWIN,AL,TORNADO,0,,,,,0,,0,,,12.8,400,3,0,0,0,250,K,0,,,,,3053,8747,3100,8737,,726
1,11/03/1968 00:00,2030,CST,53,ESCAMBIA,AL,TORNADO,0,,,,,0,,0,,,33.5,400,3,0,0,0,250,K,0,,,,,3100,8737,3107,8704,,727
1,11/17/1968 0:00:00,1130,CST,23,CHOCTAW,AL,TORNADO,0,,,,,0,,0,,,11.5,33,2,0,0,2,25,K,0,,,,,3158,8822,3206,8815,,728
1,11/17/1968 0:00:00,1245,CST,21,CHILTON,AL,TORNADO,0,,,,,0,,0,,,18.3,400,3,0,1,24,2.5,M,0,,,,,3254,8645,3249,8627,,729
1,11/17/1968 0:00:00,1245,CST,37,COOSA,AL,TORNADO,0,,,,,0,,0,,,14,400,3,0,0,0,2.5,M,0,,,,,3249,8627,3252,8613,,730
1,12/27/1968 0:00:00,2120,CST,75,LAMAR,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3353,8805,0,0,,731
1,12/27/1968 0:00:00,2145,CST,57,FAYETTE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3342,8747,0,0,,732
1,12/27/1968 0:00:00,2200,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3342,8700,0,0,,733
1,12/27/1968 0:00:00,2245,CST,103,MORGAN,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3435,8700,0,0,,734
1,12/27/1968 0:00:00,2300,CST,127,WALKER,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3353,8717,0,0,,735
1,12/27/1968 0:00:00,2330,CST,117,SHELBY,AL,TORNADO,0,,,,,0,,0,,,5.6,33,2,0,0,2,250,K,0,,,,,3306,8651,3308,8646,,736
1,12/28/1968 0:00:00,0,CST,1,AUTAUGA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3230,8635,0,0,,737
1,1/23/1969 0:00:00,1635,CST,125,TUSCALOOSA,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3312,8735,0,0,,738
1,3/23/1969 0:00:00,2008,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3323,8700,0,0,,739
1,3/23/1969 0:00:00,2015,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3335,8647,0,0,,740
1,3/23/1969 0:00:00,2025,CST,47,DALLAS,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3217,8700,0,0,,741
1,3/23/1969 0:00:00,2030,CST,121,TALLADEGA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3317,8617,0,0,,742
1,4/17/1969 0:00:00,2230,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3323,8700,0,0,,743
1,4/18/1969 0:00:00,30,CST,109,PIKE,AL,TORNADO,0,,,,,0,,0,,,2.5,33,,0,0,0,250,K,0,,,,,3148,8600,0,0,,744
1,4/18/1969 0:00:00,230,CST,13,BUTLER,AL,TORNADO,0,,,,,0,,0,,,12.8,500,4,0,2,11,250,K,0,,,,,3150,8638,3156,8627,,745
1,4/18/1969 0:00:00,230,CST,41,CRENSHAW,AL,TORNADO,0,,,,,0,,0,,,32.8,500,4,0,0,0,250,K,0,,,,,3156,8627,3213,8600,,746
1,4/18/1969 0:00:00,245,CST,11,BULLOCK,AL,TORNADO,0,,,,,0,,0,,,6.8,500,4,0,0,3,250,K,0,,,,,3213,8600,3213,8553,,747
1,4/23/1969 0:00:00,1325,CST,0,,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3017,8817,0,0,,748
1,05/08/1969 00:00,1800,CST,99,MONROE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3124,8730,0,0,,749
1,5/17/1969 0:00:00,1300,CST,23,CHOCTAW,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3212,8824,0,0,,750
1,5/17/1969 0:00:00,1600,CST,105,PERRY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3247,8717,0,0,,751
1,5/17/1969 0:00:00,1715,CST,73,JEFFERSON,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,25,K,0,,,,,3329,8648,0,0,,752
1,5/17/1969 0:00:00,1808,CST,119,SUMTER,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3253,8817,0,0,,753
1,5/17/1969 0:00:00,1810,CST,109,PIKE,AL,TORNADO,0,,,,,0,,0,,,7.1,33,1,0,0,0,2.5,K,0,,,,,3143,8558,3148,8554,,754
1,5/18/1969 0:00:00,730,CST,41,CRENSHAW,AL,TORNADO,0,,,,,0,,0,,,6.4,33,2,0,0,0,25,K,0,,,,,3133,8614,3135,8608,,755
1,5/18/1969 0:00:00,930,CST,11,BULLOCK,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,25,K,0,,,,,3200,8542,0,0,,756
1,5/18/1969 0:00:00,1000,CST,43,CULLMAN,AL,TORNADO,0,,,,,0,,0,,,0.5,50,1,0,0,0,25,K,0,,,,,3410,8654,0,0,,757
1,5/19/1969 0:00:00,1830,CST,49,DEKALB,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3430,8554,0,0,,758
1,5/27/1969 0:00:00,1225,CST,97,MOBILE,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3030,8817,0,0,,759
1,5/30/1969 0:00:00,1215,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3447,8741,0,0,,760
1,5/31/1969 0:00:00,1426,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,60,0,0,0,,0,,,,,3335,8647,0,0,,761
1,06/09/1969 00:00,2000,CST,19,CHEROKEE,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3412,8535,0,0,,762
1,06/09/1969 00:00,2000,CST,19,CHEROKEE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3412,8535,0,0,,763
1,6/14/1969 0:00:00,1505,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3447,8747,0,0,,764
1,6/14/1969 0:00:00,1625,CST,77,LAUDERDALE,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3453,8735,0,0,,765
1,6/19/1969 0:00:00,1930,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,52,0,0,0,,0,,,,,3323,8700,0,0,,766
1,6/19/1969 0:00:00,1932,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,52,0,0,0,,0,,,,,3335,8647,0,0,,767
1,6/19/1969 0:00:00,2017,CST,115,ST. CLAIR,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,52,0,0,0,,0,,,,,3335,8617,0,0,,768
1,6/19/1969 0:00:00,2050,CST,0,,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3335,8547,0,0,,769
1,6/19/1969 0:00:00,2050,CST,55,ETOWAH,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3400,8600,0,0,,770
1,6/20/1969 0:00:00,1305,CST,75,LAMAR,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3400,8811,0,0,,771
1,6/20/1969 0:00:00,1400,CST,125,TUSCALOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3312,8735,0,0,,772
1,6/20/1969 0:00:00,1445,CST,55,ETOWAH,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3400,8605,0,0,,773
1,6/20/1969 0:00:00,1500,CST,127,WALKER,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8705,0,0,,774
1,6/20/1969 0:00:00,1700,CST,17,CHAMBERS,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3253,8524,0,0,,775
1,6/20/1969 0:00:00,1700,CST,81,LEE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3235,8524,0,0,,776
1,6/20/1969 0:00:00,1800,CST,53,ESCAMBIA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3100,8724,0,0,,777
1,6/21/1969 0:00:00,1220,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3042,8817,0,0,,778
1,6/21/1969 0:00:00,2115,CST,91,MARENGO,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3230,8754,0,0,,779
1,6/29/1969 0:00:00,1555,CST,129,WASHINGTON,AL,TORNADO,0,,,,,0,,0,,,0,33,0,0,0,0,2.5,K,0,,,,,3129,8802,0,0,,780
1,6/30/1969 0:00:00,1530,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3442,8635,0,0,,781
1,07/08/1969 00:00,1500,CST,133,WINSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3400,8711,0,0,,782
1,07/08/1969 00:00,1630,CST,95,MARSHALL,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3412,8611,0,0,,783
1,07/08/1969 00:00,1730,CST,3,BALDWIN,AL,TORNADO,0,,,,,0,,0,,,0,33,0,0,0,0,0.25,K,0,,,,,3042,8748,0,0,,784
1,07/09/1969 00:00,1200,CST,117,SHELBY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3317,8635,0,0,,785
1,07/12/1969 00:00,2000,CST,93,MARION,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3417,8747,0,0,,786
1,7/13/1969 0:00:00,1730,CST,55,ETOWAH,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3400,8600,0,0,,787
1,7/15/1969 0:00:00,1701,CST,69,HOUSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3117,8524,0,0,,788
1,7/27/1969 0:00:00,1530,CST,97,MOBILE,AL,TORNADO,0,,,,,0,,0,,,0.3,37,1,0,0,0,25,K,0,,,,,3036,8809,0,0,,789
1,08/10/1969 00:00,1825,CST,97,MOBILE,AL,HAIL,0,,,,,0,,0,,,0,0,,150,0,0,0,,0,,,,,3042,8811,0,0,,790
